policy,dataset,subject,patch_index,start_x,start_y,start_z,nodes,edges,topology_nodes,degree2_nodes,boundary_nodes
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,82,200,40,0,27,23,3,19,5
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,83,200,40,28,6,4,1,2,3
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,84,200,80,0,76,68,5,60,11
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,85,200,80,28,36,31,3,26,7
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,86,200,120,0,141,138,17,107,17
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,87,200,120,28,95,90,12,66,17
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,88,200,160,0,143,148,32,93,18
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,89,200,160,28,90,83,10,63,17
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,90,200,200,0,116,130,37,71,8
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,91,200,200,28,48,45,7,36,5
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,92,200,240,0,18,17,3,11,4
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,93,200,240,28,6,5,1,4,1
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,94,200,264,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,95,200,264,28,0,0,0,0,0
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,96,214,0,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,97,214,0,28,0,0,0,0,0
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,98,214,40,0,26,23,2,20,4
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,99,214,40,28,9,7,1,5,3
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,100,214,80,0,76,70,4,64,8
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,101,214,80,28,32,27,2,22,8
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,102,214,120,0,133,131,13,105,15
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,103,214,120,28,86,81,9,61,16
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,104,214,160,0,132,136,30,84,18
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,105,214,160,28,81,72,8,54,19
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,106,214,200,0,89,90,28,41,20
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,107,214,200,28,33,26,4,19,10
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,108,214,240,0,7,5,1,3,3
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,109,214,240,28,5,4,1,3,1
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,110,214,264,0,0,0,0,0,0
radius_1p5x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,111,214,264,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,0,0,0,0,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,1,0,0,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,2,0,40,0,18,15,2,12,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,3,0,40,28,3,2,0,1,2
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,4,0,80,0,44,42,5,35,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,5,0,80,28,22,20,3,15,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,6,0,120,0,107,105,15,79,13
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,7,0,120,28,98,96,15,70,13
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,8,0,160,0,160,160,25,111,24
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,9,0,160,28,138,133,20,93,25
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,10,0,200,0,97,92,17,59,21
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,11,0,200,28,73,69,13,46,14
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,12,0,240,0,9,7,2,5,2
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,13,0,240,28,9,7,2,5,2
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,14,0,264,0,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,15,0,264,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,16,40,0,0,2,1,1,0,1
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,17,40,0,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,18,40,40,0,37,32,4,23,10
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,19,40,40,28,3,2,0,1,2
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,20,40,80,0,46,41,4,30,12
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,21,40,80,28,15,13,0,11,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,22,40,120,0,62,57,10,38,14
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,23,40,120,28,40,38,7,24,9
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,24,40,160,0,130,130,24,81,25
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,25,40,160,28,106,102,15,71,20
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,26,40,200,0,109,117,37,58,14
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,27,40,200,28,67,63,15,36,16
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,28,40,240,0,40,36,13,17,10
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,29,40,240,28,15,11,5,5,5
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,30,40,264,0,2,1,1,0,1
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,31,40,264,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,32,80,0,0,2,1,1,0,1
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,33,80,0,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,34,80,40,0,47,45,10,35,2
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,35,80,40,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,36,80,80,0,80,75,15,56,9
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,37,80,80,28,20,17,2,14,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,38,80,120,0,63,59,10,45,8
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,39,80,120,28,27,26,2,21,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,40,80,160,0,51,46,11,24,16
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,41,80,160,28,23,18,5,7,11
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,42,80,200,0,103,101,27,42,34
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,43,80,200,28,92,89,21,43,28
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,44,80,240,0,77,72,14,35,28
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,45,80,240,28,74,71,12,42,20
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,46,80,264,0,16,13,1,10,5
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,47,80,264,28,16,14,1,12,3
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,48,120,0,0,2,1,1,0,1
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,49,120,0,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,50,120,40,0,46,46,15,27,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,51,120,40,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,52,120,80,0,100,96,23,65,12
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,53,120,80,28,27,24,3,21,3
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,54,120,120,0,71,63,10,47,14
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,55,120,120,28,41,38,4,31,6
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,56,120,160,0,74,73,20,36,18
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,57,120,160,28,48,47,14,26,8
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,58,120,200,0,135,146,40,72,23
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,59,120,200,28,139,149,39,85,15
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,60,120,240,0,91,91,17,58,16
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,61,120,240,28,102,104,20,73,9
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,62,120,264,0,28,24,4,20,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,63,120,264,28,30,26,5,22,3
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,64,160,0,0,4,2,2,0,2
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,65,160,0,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,66,160,40,0,36,38,12,21,3
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,67,160,40,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,68,160,80,0,71,69,17,42,12
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,69,160,80,28,18,15,2,12,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,70,160,120,0,87,78,15,57,15
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,71,160,120,28,45,39,6,27,12
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,72,160,160,0,104,98,23,52,29
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,73,160,160,28,37,33,5,23,9
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,74,160,200,0,113,123,37,61,15
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,75,160,200,28,32,30,7,22,3
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,76,160,240,0,29,25,6,16,7
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,77,160,240,28,13,10,3,7,3
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,78,160,264,0,7,5,2,3,2
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,79,160,264,28,7,5,2,3,2
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,80,200,0,0,2,1,1,0,1
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,81,200,0,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,82,200,40,0,27,23,3,19,5
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,83,200,40,28,6,4,1,2,3
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,84,200,80,0,76,68,5,60,11
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,85,200,80,28,37,32,3,27,7
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,86,200,120,0,140,137,17,106,17
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,87,200,120,28,95,90,12,66,17
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,88,200,160,0,140,145,32,90,18
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,89,200,160,28,90,83,10,63,17
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,90,200,200,0,115,129,37,70,8
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,91,200,200,28,48,45,7,36,5
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,92,200,240,0,18,17,3,11,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,93,200,240,28,6,5,1,4,1
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,94,200,264,0,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,95,200,264,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,96,214,0,0,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,97,214,0,28,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,98,214,40,0,26,23,2,20,4
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,99,214,40,28,9,7,1,5,3
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,100,214,80,0,76,70,4,64,8
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,101,214,80,28,33,28,2,23,8
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,102,214,120,0,132,130,13,104,15
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,103,214,120,28,86,81,9,61,16
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,104,214,160,0,130,134,30,82,18
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,105,214,160,28,81,72,8,54,19
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,106,214,200,0,89,90,28,41,20
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,107,214,200,28,33,26,4,19,10
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,108,214,240,0,7,5,1,3,3
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,109,214,240,28,5,4,1,3,1
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,110,214,264,0,0,0,0,0,0
radius_2x_c095,ixi,IXI542-IOP-1147-MRA_IXI-IOP,111,214,264,28,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,0,0,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,1,0,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,2,0,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,3,0,0,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,4,0,0,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,5,0,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,6,0,40,40,2,1,0,0,2
radius_1p5x_c095,topbrain,topcow_ct_021,7,0,40,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,8,0,40,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,9,0,40,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,10,0,80,0,22,18,4,8,10
radius_1p5x_c095,topbrain,topcow_ct_021,11,0,80,40,72,62,20,36,16
radius_1p5x_c095,topbrain,topcow_ct_021,12,0,80,80,32,25,9,14,9
radius_1p5x_c095,topbrain,topcow_ct_021,13,0,80,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,14,0,80,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,15,0,120,0,21,19,4,9,8
radius_1p5x_c095,topbrain,topcow_ct_021,16,0,120,40,112,116,32,69,11
radius_1p5x_c095,topbrain,topcow_ct_021,17,0,120,80,79,77,18,46,15
radius_1p5x_c095,topbrain,topcow_ct_021,18,0,120,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,19,0,120,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,20,0,160,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,21,0,160,40,63,61,14,39,10
radius_1p5x_c095,topbrain,topcow_ct_021,22,0,160,80,66,65,15,44,7
radius_1p5x_c095,topbrain,topcow_ct_021,23,0,160,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,24,0,160,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,25,0,200,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,26,0,200,40,11,9,3,3,5
radius_1p5x_c095,topbrain,topcow_ct_021,27,0,200,80,13,11,4,5,4
radius_1p5x_c095,topbrain,topcow_ct_021,28,0,200,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,29,0,200,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,30,0,240,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,31,0,240,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,32,0,240,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,33,0,240,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,34,0,240,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,35,0,280,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,36,0,280,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,37,0,280,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,38,0,280,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,39,0,280,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,40,0,281,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,41,0,281,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,42,0,281,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,43,0,281,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,44,0,281,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,45,40,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,46,40,0,40,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,47,40,0,80,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,48,40,0,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,49,40,0,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,50,40,40,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,51,40,40,40,16,15,1,12,3
radius_1p5x_c095,topbrain,topcow_ct_021,52,40,40,80,8,6,0,4,4
radius_1p5x_c095,topbrain,topcow_ct_021,53,40,40,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,54,40,40,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,55,40,80,0,27,25,6,13,8
radius_1p5x_c095,topbrain,topcow_ct_021,56,40,80,40,92,89,21,60,11
radius_1p5x_c095,topbrain,topcow_ct_021,57,40,80,80,43,38,8,25,10
radius_1p5x_c095,topbrain,topcow_ct_021,58,40,80,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,59,40,80,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,60,40,120,0,27,26,6,13,8
radius_1p5x_c095,topbrain,topcow_ct_021,61,40,120,40,114,122,29,73,12
radius_1p5x_c095,topbrain,topcow_ct_021,62,40,120,80,65,67,12,43,10
radius_1p5x_c095,topbrain,topcow_ct_021,63,40,120,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,64,40,120,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,65,40,160,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,66,40,160,40,54,52,8,33,13
radius_1p5x_c095,topbrain,topcow_ct_021,67,40,160,80,51,51,9,34,8
radius_1p5x_c095,topbrain,topcow_ct_021,68,40,160,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,69,40,160,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,70,40,200,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,71,40,200,40,16,13,2,6,8
radius_1p5x_c095,topbrain,topcow_ct_021,72,40,200,80,21,17,4,9,8
radius_1p5x_c095,topbrain,topcow_ct_021,73,40,200,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,74,40,200,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,75,40,240,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,76,40,240,40,14,12,0,10,4
radius_1p5x_c095,topbrain,topcow_ct_021,77,40,240,80,18,15,1,12,5
radius_1p5x_c095,topbrain,topcow_ct_021,78,40,240,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,79,40,240,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,80,40,280,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,81,40,280,40,6,5,0,4,2
radius_1p5x_c095,topbrain,topcow_ct_021,82,40,280,80,6,5,0,4,2
radius_1p5x_c095,topbrain,topcow_ct_021,83,40,280,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,84,40,280,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,85,40,281,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,86,40,281,40,5,4,0,3,2
radius_1p5x_c095,topbrain,topcow_ct_021,87,40,281,80,5,4,0,3,2
radius_1p5x_c095,topbrain,topcow_ct_021,88,40,281,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,89,40,281,141,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,90,80,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,91,80,0,40,2,1,1,0,1
radius_1p5x_c095,topbrain,topcow_ct_021,92,80,0,80,4,3,1,2,1
radius_1p5x_c095,topbrain,topcow_ct_021,93,80,0,120,4,3,0,2,2
radius_1p5x_c095,topbrain,topcow_ct_021,94,80,0,141,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,95,80,40,0,10,9,1,8,1
radius_1p5x_c095,topbrain,topcow_ct_021,96,80,40,40,22,20,4,12,6
radius_1p5x_c095,topbrain,topcow_ct_021,97,80,40,80,16,16,5,10,1
radius_1p5x_c095,topbrain,topcow_ct_021,98,80,40,120,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,99,80,40,141,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,100,80,80,0,19,16,3,13,3
radius_1p5x_c095,topbrain,topcow_ct_021,101,80,80,40,35,31,9,15,11
radius_1p5x_c095,topbrain,topcow_ct_021,102,80,80,80,15,12,4,5,6
radius_1p5x_c095,topbrain,topcow_ct_021,103,80,80,120,5,3,0,1,4
radius_1p5x_c095,topbrain,topcow_ct_021,104,80,80,141,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,105,80,120,0,21,16,3,7,11
radius_1p5x_c095,topbrain,topcow_ct_021,106,80,120,40,47,46,11,23,13
radius_1p5x_c095,topbrain,topcow_ct_021,107,80,120,80,13,10,2,7,4
radius_1p5x_c095,topbrain,topcow_ct_021,108,80,120,120,4,2,0,0,4
radius_1p5x_c095,topbrain,topcow_ct_021,109,80,120,141,2,1,0,0,2
radius_1p5x_c095,topbrain,topcow_ct_021,110,80,160,0,34,31,6,24,4
radius_1p5x_c095,topbrain,topcow_ct_021,111,80,160,40,69,69,12,44,13
radius_1p5x_c095,topbrain,topcow_ct_021,112,80,160,80,41,42,9,25,7
radius_1p5x_c095,topbrain,topcow_ct_021,113,80,160,120,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,114,80,160,141,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,115,80,200,0,16,13,3,10,3
radius_1p5x_c095,topbrain,topcow_ct_021,116,80,200,40,64,63,11,36,17
radius_1p5x_c095,topbrain,topcow_ct_021,117,80,200,80,62,63,14,36,12
radius_1p5x_c095,topbrain,topcow_ct_021,118,80,200,120,2,1,0,0,2
radius_1p5x_c095,topbrain,topcow_ct_021,119,80,200,141,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,120,80,240,0,3,2,1,1,1
radius_1p5x_c095,topbrain,topcow_ct_021,121,80,240,40,40,38,3,32,5
radius_1p5x_c095,topbrain,topcow_ct_021,122,80,240,80,46,44,5,36,5
radius_1p5x_c095,topbrain,topcow_ct_021,123,80,240,120,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,124,80,240,141,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,125,80,280,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,126,80,280,40,24,23,1,22,1
radius_1p5x_c095,topbrain,topcow_ct_021,127,80,280,80,26,24,1,22,3
radius_1p5x_c095,topbrain,topcow_ct_021,128,80,280,120,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,129,80,280,141,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,130,80,281,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,131,80,281,40,23,22,1,21,1
radius_1p5x_c095,topbrain,topcow_ct_021,132,80,281,80,25,23,1,21,3
radius_1p5x_c095,topbrain,topcow_ct_021,133,80,281,120,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,134,80,281,141,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,135,120,0,0,0,0,0,0,0
radius_1p5x_c095,topbrain,topcow_ct_021,136,120,0,40,2,1,1,0,1
radius_1p5x_c095,topbrain,topcow_ct_021,137,120,0,80,4,3,1,2,1
radius_1p5x_c095,topbrain,topcow_ct_021,138,120,0,120,3,2,0,1,2
radius_1p5x_c095,topbrain,topcow_ct_021,139,120,0,141,2,1,0,0,2
radius_1p5x_c095,topbrain,topcow_ct_021,140,120,40,0,0,0,0,0,0
